date,region,blood_group,demand_units,supply_units,shortage_risk
2024-04-04,East,AB+,7,29,Low
2024-04-04,East,AB-,37,9,High
2024-04-04,East,O+,25,23,Medium
2024-04-04,East,O-,40,43,Low
2024-04-04,West,A+,17,42,Low
2024-04-04,West,A-,18,37,Low
2024-04-04,West,B+,30,30,Low
2024-04-04,West,B-,12,17,Low
2024-04-04,West,AB+,18,9,High
2024-04-04,West,AB-,27,23,Medium
2024-04-04,West,O+,16,3,High
2024-04-04,West,O-,30,44,Low
2024-04-04,Central,A+,25,3,High
2024-04-04,Central,A-,29,16,High
2024-04-04,Central,B+,34,17,High
2024-04-04,Central,B-,9,45,Low
2024-04-04,Central,AB+,22,44,Low
2024-04-04,Central,AB-,28,5,High
2024-04-04,Central,O+,9,16,Low
2024-04-04,Central,O-,31,22,Medium
2024-04-05,North,A+,36,9,High
2024-04-05,North,A-,39,39,Low
2024-04-05,North,B+,15,19,Low
2024-04-05,North,B-,11,41,Low
2024-04-05,North,AB+,25,43,Low
2024-04-05,North,AB-,29,11,High
2024-04-05,North,O+,26,14,High
2024-04-05,North,O-,25,45,Low
2024-04-05,South,A+,35,7,High
2024-04-05,South,A-,26,4,High
2024-04-05,South,B+,33,27,Medium
2024-04-05,South,B-,37,43,Low
2024-04-05,South,AB+,19,35,Low
2024-04-05,South,AB-,5,17,Low
2024-04-05,South,O+,6,42,Low
2024-04-05,South,O-,12,22,Low
2024-04-05,East,A+,20,30,Low
2024-04-05,East,A-,20,42,Low
2024-04-05,East,B+,10,6,High
2024-04-05,East,B-,13,26,Low
2024-04-05,East,AB+,36,21,High
2024-04-05,East,AB-,17,12,Medium
2024-04-05,East,O+,29,16,High
2024-04-05,East,O-,7,18,Low
2024-04-05,West,A+,33,24,Medium
2024-04-05,West,A-,13,20,Low
2024-04-05,West,B+,25,44,Low
2024-04-05,West,B-,7,36,Low
2024-04-05,West,AB+,31,44,Low
2024-04-05,West,AB-,23,4,High
2024-04-05,West,O+,19,24,Low
2024-04-05,West,O-,26,18,High
2024-04-05,Central,A+,18,37,Low
2024-04-05,Central,A-,8,45,Low
2024-04-05,Central,B+,20,17,Medium
2024-04-05,Central,B-,29,36,Low
2024-04-05,Central,AB+,25,14,High
2024-04-05,Central,AB-,33,43,Low
2024-04-05,Central,O+,5,7,Low
2024-04-05,Central,O-,36,7,High
2024-04-06,North,A+,17,6,High
2024-04-06,North,A-,14,16,Low
2024-04-06,North,B+,13,8,High
2024-04-06,North,B-,16,40,Low
2024-04-06,North,AB+,40,16,High
2024-04-06,North,AB-,20,35,Low
2024-04-06,North,O+,10,30,Low
2024-04-06,North,O-,34,22,High
2024-04-06,South,A+,15,15,Low
2024-04-06,South,A-,20,30,Low
2024-04-06,South,B+,16,41,Low
2024-04-06,South,B-,20,22,Low
2024-04-06,South,AB+,23,39,Low
2024-04-06,South,AB-,33,43,Low
2024-04-06,South,O+,17,20,Low
2024-04-06,South,O-,35,8,High
2024-04-06,East,A+,28,28,Low
2024-04-06,East,A-,29,13,High
2024-04-06,East,B+,35,31,Medium
2024-04-06,East,B-,32,35,Low
2024-04-06,East,AB+,32,12,High
2024-04-06,East,AB-,35,4,High
2024-04-06,East,O+,29,30,Low
2024-04-06,East,O-,10,22,Low
2024-04-06,West,A+,39,12,High
2024-04-06,West,A-,40,14,High
2024-04-06,West,B+,21,27,Low
2024-04-06,West,B-,34,22,High
2024-04-06,West,AB+,34,21,High
2024-04-06,West,AB-,29,38,Low
2024-04-06,West,O+,35,7,High
2024-04-06,West,O-,26,11,High
2024-04-06,Central,A+,35,15,High
2024-04-06,Central,A-,14,15,Low
2024-04-06,Central,B+,5,3,High
2024-04-06,Central,B-,37,26,Medium
2024-04-06,Central,AB+,36,28,Medium
2024-04-06,Central,AB-,31,28,Medium
2024-04-06,Central,O+,28,27,Medium
2024-04-06,Central,O-,36,22,High
2024-04-07,North,A+,9,29,Low
2024-04-07,North,A-,7,10,Low
2024-04-07,North,B+,29,39,Low
2024-04-07,North,B-,15,15,Low
2024-04-07,North,AB+,32,19,High
2024-04-07,North,AB-,27,35,Low
2024-04-07,North,O+,36,43,Low
2024-04-07,North,O-,28,6,High
2024-04-07,South,A+,29,30,Low
2024-04-07,South,A-,20,18,Medium
2024-04-07,South,B+,35,5,High
2024-04-07,South,B-,28,43,Low
2024-04-07,South,AB+,6,45,Low
2024-04-07,South,AB-,14,19,Low
2024-04-07,South,O+,34,12,High
2024-04-07,South,O-,21,18,Medium
2024-04-07,East,A+,15,3,High
2024-04-07,East,A-,12,8,High
2024-04-07,East,B+,29,28,Medium
2024-04-07,East,B-,10,36,Low
2024-04-07,East,AB+,17,30,Low
2024-04-07,East,AB-,15,30,Low
2024-04-07,East,O+,21,22,Low
2024-04-07,East,O-,37,37,Low
2024-04-07,West,A+,29,40,Low
2024-04-07,West,A-,24,29,Low
2024-04-07,West,B+,10,9,Medium
2024-04-07,West,B-,27,12,High
2024-04-07,West,AB+,22,16,Medium
2024-04-07,West,AB-,30,22,Medium
2024-04-07,West,O+,5,13,Low
2024-04-07,West,O-,36,3,High
2024-04-07,Central,A+,11,7,High
2024-04-07,Central,A-,31,36,Low
2024-04-07,Central,B+,31,44,Low
2024-04-07,Central,B-,23,30,Low
2024-04-07,Central,AB+,15,14,Medium
2024-04-07,Central,AB-,28,14,High
2024-04-07,Central,O+,13,15,Low
2024-04-07,Central,O-,36,14,High
2024-04-08,North,A+,37,10,High
2024-04-08,North,A-,33,39,Low
2024-04-08,North,B+,18,14,Medium
2024-04-08,North,B-,17,6,High
2024-04-08,North,AB+,16,15,Medium
2024-04-08,North,AB-,21,29,Low
2024-04-08,North,O+,33,43,Low
2024-04-08,North,O-,11,43,Low
2024-04-08,South,A+,15,8,High
2024-04-08,South,A-,23,8,High
2024-04-08,South,B+,29,10,High
2024-04-08,South,B-,22,7,High
2024-04-08,South,AB+,26,4,High
2024-04-08,South,AB-,20,33,Low
2024-04-08,South,O+,36,9,High
2024-04-08,South,O-,5,6,Low
2024-04-08,East,A+,22,3,High
2024-04-08,East,A-,7,9,Low
2024-04-08,East,B+,18,36,Low
2024-04-08,East,B-,5,27,Low
2024-04-08,East,AB+,38,20,High
2024-04-08,East,AB-,36,33,Medium
2024-04-08,East,O+,26,41,Low
2024-04-08,East,O-,32,24,Medium
2024-04-08,West,A+,28,24,Medium
2024-04-08,West,A-,25,18,Medium
2024-04-08,West,B+,28,45,Low
2024-04-08,West,B-,30,27,Medium
2024-04-08,West,AB+,8,25,Low
2024-04-08,West,AB-,26,9,High
2024-04-08,West,O+,5,32,Low
2024-04-08,West,O-,30,11,High
2024-04-08,Central,A+,6,41,Low
2024-04-08,Central,A-,12,36,Low
2024-04-08,Central,B+,22,18,Medium
2024-04-08,Central,B-,28,31,Low
2024-04-08,Central,AB+,35,35,Low
2024-04-08,Central,AB-,31,45,Low
2024-04-08,Central,O+,17,3,High
2024-04-08,Central,O-,25,4,High
2024-04-09,North,A+,28,5,High
2024-04-09,North,A-,25,31,Low
2024-04-09,North,B+,19,41,Low
2024-04-09,North,B-,36,28,Medium
2024-04-09,North,AB+,10,25,Low
2024-04-09,North,AB-,32,33,Low
2024-04-09,North,O+,11,27,Low
2024-04-09,North,O-,23,41,Low
2024-04-09,South,A+,17,12,Medium
2024-04-09,South,A-,38,39,Low
2024-04-09,South,B+,37,5,High
2024-04-09,South,B-,13,34,Low
2024-04-09,South,AB+,10,22,Low
2024-04-09,South,AB-,40,32,Medium
2024-04-09,South,O+,15,31,Low
2024-04-09,South,O-,12,33,Low
2024-04-09,East,A+,39,18,High
2024-04-09,East,A-,20,16,Medium
2024-04-09,East,B+,15,45,Low
2024-04-09,East,B-,10,9,Medium
2024-04-09,East,AB+,32,4,High
2024-04-09,East,AB-,15,23,Low
2024-04-09,East,O+,29,20,High
2024-04-09,East,O-,19,19,Low
2024-04-09,West,A+,35,45,Low
2024-04-09,West,A-,12,45,Low
2024-04-09,West,B+,13,37,Low
2024-04-09,West,B-,36,8,High
2024-04-09,West,AB+,26,17,High
2024-04-09,West,AB-,9,44,Low
2024-04-09,West,O+,26,27,Low
2024-04-09,West,O-,29,44,Low
2024-04-09,Central,A+,40,30,Medium
2024-04-09,Central,A-,19,17,Medium
2024-04-09,Central,B+,21,10,High
2024-04-09,Central,B-,23,8,High
2024-04-09,Central,AB+,12,8,High
2024-04-09,Central,AB-,26,40,Low
2024-04-09,Central,O+,17,10,High
2024-04-09,Central,O-,28,11,High
2024-04-10,North,A+,25,27,Low
2024-04-10,North,A-,5,22,Low
2024-04-10,North,B+,8,40,Low
2024-04-10,North,B-,39,15,High
2024-04-10,North,AB+,29,30,Low
2024-04-10,North,AB-,25,26,Low
2024-04-10,North,O+,13,36,Low
2024-04-10,North,O-,19,9,High
2024-04-10,South,A+,30,3,High
2024-04-10,South,A-,39,32,Medium
2024-04-10,South,B+,25,12,High
2024-04-10,South,B-,23,17,Medium
2024-04-10,South,AB+,36,32,Medium
2024-04-10,South,AB-,14,41,Low
2024-04-10,South,O+,23,12,High
2024-04-10,South,O-,7,41,Low
2024-04-10,East,A+,25,22,Medium
2024-04-10,East,A-,37,10,High
2024-04-10,East,B+,22,39,Low
2024-04-10,East,B-,35,43,Low
2024-04-10,East,AB+,18,34,Low
2024-04-10,East,AB-,23,27,Low
2024-04-10,East,O+,8,24,Low
2024-04-10,East,O-,14,16,Low
2024-04-10,West,A+,19,6,High
2024-04-10,West,A-,16,34,Low
2024-04-10,West,B+,30,22,Medium
2024-04-10,West,B-,15,4,High
2024-04-10,West,AB+,40,28,Medium
2024-04-10,West,AB-,26,30,Low
2024-04-10,West,O+,35,25,Medium
2024-04-10,West,O-,30,28,Medium
2024-04-10,Central,A+,9,36,Low
2024-04-10,Central,A-,23,21,Medium
2024-04-10,Central,B+,17,38,Low
2024-04-10,Central,B-,30,9,High
2024-04-10,Central,AB+,13,23,Low
2024-04-10,Central,AB-,8,22,Low
2024-04-10,Central,O+,34,44,Low
2024-04-10,Central,O-,15,39,Low
2024-04-11,North,A+,13,31,Low
2024-04-11,North,A-,35,21,High
2024-04-11,North,B+,14,16,Low
2024-04-11,North,B-,18,15,Medium
2024-04-11,North,AB+,5,26,Low
2024-04-11,North,AB-,11,12,Low
2024-04-11,North,O+,29,30,Low
2024-04-11,North,O-,15,6,High
2024-04-11,South,A+,11,25,Low
2024-04-11,South,A-,35,14,High
2024-04-11,South,B+,8,10,Low
2024-04-11,South,B-,37,44,Low
2024-04-11,South,AB+,26,40,Low
2024-04-11,South,AB-,32,12,High
2024-04-11,South,O+,30,18,High
2024-04-11,South,O-,7,10,Low
2024-04-11,East,A+,20,28,Low
2024-04-11,East,A-,36,22,High
2024-04-11,East,B+,16,44,Low
2024-04-11,East,B-,29,45,Low
2024-04-11,East,AB+,10,32,Low
2024-04-11,East,AB-,29,20,High
2024-04-11,East,O+,33,26,Medium
2024-04-11,East,O-,5,10,Low
2024-04-11,West,A+,12,8,High
2024-04-11,West,A-,12,34,Low
2024-04-11,West,B+,37,17,High
2024-04-11,West,B-,6,40,Low
2024-04-11,West,AB+,35,20,High
2024-04-11,West,AB-,11,40,Low
2024-04-11,West,O+,16,27,Low
2024-04-11,West,O-,35,44,Low
2024-04-11,Central,A+,32,22,High
2024-04-11,Central,A-,13,9,High
2024-04-11,Central,B+,25,7,High
2024-04-11,Central,B-,39,14,High
2024-04-11,Central,AB+,30,4,High
2024-04-11,Central,AB-,30,38,Low
2024-04-11,Central,O+,39,36,Medium
2024-04-11,Central,O-,36,7,High
2024-04-12,North,A+,38,40,Low
2024-04-12,North,A-,39,44,Low
2024-04-12,North,B+,12,16,Low
2024-04-12,North,B-,12,14,Low
2024-04-12,North,AB+,16,3,High
2024-04-12,North,AB-,40,31,Medium
2024-04-12,North,O+,25,10,High
2024-04-12,North,O-,7,11,Low
2024-04-12,South,A+,18,44,Low
2024-04-12,South,A-,15,8,High
2024-04-12,South,B+,40,19,High
2024-04-12,South,B-,7,8,Low
2024-04-12,South,AB+,12,35,Low
2024-04-12,South,AB-,24,26,Low
2024-04-12,South,O+,39,13,High
2024-04-12,South,O-,32,45,Low
2024-04-12,East,A+,5,18,Low
2024-04-12,East,A-,24,5,High
2024-04-12,East,B+,38,21,High
2024-04-12,East,B-,39,31,Medium
2024-04-12,East,AB+,13,39,Low
2024-04-12,East,AB-,36,23,High
2024-04-12,East,O+,38,25,High
2024-04-12,East,O-,39,35,Medium
2024-04-12,West,A+,18,9,High
2024-04-12,West,A-,7,18,Low
2024-04-12,West,B+,7,15,Low
2024-04-12,West,B-,14,22,Low
2024-04-12,West,AB+,18,11,High
2024-04-12,West,AB-,40,16,High
2024-04-12,West,O+,27,20,Medium
2024-04-12,West,O-,13,42,Low
2024-04-12,Central,A+,32,7,High
2024-04-12,Central,A-,40,19,High
2024-04-12,Central,B+,21,27,Low
2024-04-12,Central,B-,15,28,Low
2024-04-12,Central,AB+,34,8,High
2024-04-12,Central,AB-,21,30,Low
2024-04-12,Central,O+,14,37,Low
2024-04-12,Central,O-,18,7,High
2024-04-13,North,A+,22,43,Low
2024-04-13,North,A-,17,26,Low
2024-04-13,North,B+,37,41,Low
2024-04-13,North,B-,15,29,Low
2024-04-13,North,AB+,14,23,Low
2024-04-13,North,AB-,32,27,Medium
2024-04-13,North,O+,6,41,Low
2024-04-13,North,O-,20,7,High
2024-04-13,South,A+,22,10,High
2024-04-13,South,A-,39,10,High
2024-04-13,South,B+,40,29,Medium
2024-04-13,South,B-,9,24,Low
2024-04-13,South,AB+,10,26,Low
2024-04-13,South,AB-,26,20,Medium
2024-04-13,South,O+,14,17,Low
2024-04-13,South,O-,22,3,High
2024-04-13,East,A+,11,27,Low
2024-04-13,East,A-,19,27,Low
2024-04-13,East,B+,11,10,Medium
2024-04-13,East,B-,16,36,Low
2024-04-13,East,AB+,24,40,Low
2024-04-13,East,AB-,36,9,High
2024-04-13,East,O+,38,25,High
2024-04-13,East,O-,23,38,Low
2024-04-13,West,A+,22,41,Low
2024-04-13,West,A-,11,6,High
2024-04-13,West,B+,15,23,Low
2024-04-13,West,B-,29,14,High
2024-04-13,West,AB+,27,37,Low
2024-04-13,West,AB-,40,41,Low
2024-04-13,West,O+,30,33,Low
2024-04-13,West,O-,13,19,Low
2024-04-13,Central,A+,5,35,Low
2024-04-13,Central,A-,14,45,Low
2024-04-13,Central,B+,13,12,Medium
2024-04-13,Central,B-,29,39,Low
2024-04-13,Central,AB+,22,6,High
2024-04-13,Central,AB-,28,18,High
2024-04-13,Central,O+,31,32,Low
2024-04-13,Central,O-,16,31,Low
2024-04-14,North,A+,27,32,Low
2024-04-14,North,A-,37,21,High
2024-04-14,North,B+,22,30,Low
2024-04-14,North,B-,38,17,High
2024-04-14,North,AB+,24,43,Low
2024-04-14,North,AB-,10,22,Low
2024-04-14,North,O+,31,23,Medium
2024-04-14,North,O-,10,43,Low
2024-04-14,South,A+,10,7,Medium
2024-04-14,South,A-,20,8,High
2024-04-14,South,B+,15,39,Low
2024-04-14,South,B-,8,8,Low
2024-04-14,South,AB+,23,38,Low
2024-04-14,South,AB-,36,3,High
2024-04-14,South,O+,32,35,Low
2024-04-14,South,O-,13,33,Low
2024-04-14,East,A+,36,35,Medium
2024-04-14,East,A-,39,10,High
2024-04-14,East,B+,30,3,High
2024-04-14,East,B-,17,3,High
2024-04-14,East,AB+,32,37,Low
2024-04-14,East,AB-,27,18,High
2024-04-14,East,O+,38,41,Low
2024-04-14,East,O-,7,41,Low
2024-04-14,West,A+,33,13,High
2024-04-14,West,A-,38,17,High
2024-04-14,West,B+,16,7,High
2024-04-14,West,B-,28,11,High
2024-04-14,West,AB+,37,25,High
2024-04-14,West,AB-,8,30,Low
2024-04-14,West,O+,36,27,Medium
2024-04-14,West,O-,15,26,Low
2024-04-14,Central,A+,12,24,Low
2024-04-14,Central,A-,20,37,Low
2024-04-14,Central,B+,12,21,Low
2024-04-14,Central,B-,24,33,Low
2024-04-14,Central,AB+,23,19,Medium
2024-04-14,Central,AB-,18,3,High
2024-04-14,Central,O+,30,16,High
2024-04-14,Central,O-,24,44,Low
2024-04-15,North,A+,37,5,High
2024-04-15,North,A-,34,42,Low
2024-04-15,North,B+,36,6,High
2024-04-15,North,B-,27,3,High
2024-04-15,North,AB+,34,24,Medium
2024-04-15,North,AB-,24,25,Low
2024-04-15,North,O+,11,3,High
2024-04-15,North,O-,27,14,High
2024-04-15,South,A+,30,25,Medium
2024-04-15,South,A-,5,9,Low
2024-04-15,South,B+,32,34,Low
2024-04-15,South,B-,17,8,High
2024-04-15,South,AB+,38,35,Medium
2024-04-15,South,AB-,14,29,Low
2024-04-15,South,O+,12,34,Low
2024-04-15,South,O-,5,12,Low
2024-04-15,East,A+,21,17,Medium
2024-04-15,East,A-,35,28,Medium
2024-04-15,East,B+,28,22,Medium
2024-04-15,East,B-,28,30,Low
2024-04-15,East,AB+,16,37,Low
2024-04-15,East,AB-,22,9,High
2024-04-15,East,O+,33,45,Low
2024-04-15,East,O-,33,13,High
2024-04-15,West,A+,13,25,Low
2024-04-15,West,A-,32,3,High
2024-04-15,West,B+,27,15,High
2024-04-15,West,B-,12,15,Low
2024-04-15,West,AB+,23,5,High
2024-04-15,West,AB-,13,28,Low
2024-04-15,West,O+,31,24,Medium
2024-04-15,West,O-,7,13,Low
2024-04-15,Central,A+,17,33,Low
2024-04-15,Central,A-,22,10,High
2024-04-15,Central,B+,31,34,Low
2024-04-15,Central,B-,40,34,Medium
2024-04-15,Central,AB+,13,23,Low
2024-04-15,Central,AB-,30,35,Low
2024-04-15,Central,O+,29,11,High
2024-04-15,Central,O-,12,9,Medium
2024-04-16,North,A+,6,11,Low
2024-04-16,North,A-,14,25,Low
2024-04-16,North,B+,37,3,High
2024-04-16,North,B-,20,6,High
2024-04-16,North,AB+,26,30,Low
2024-04-16,North,AB-,5,30,Low
2024-04-16,North,O+,35,21,High
2024-04-16,North,O-,23,34,Low
2024-04-16,South,A+,10,30,Low
2024-04-16,South,A-,20,42,Low
2024-04-16,South,B+,14,35,Low
2024-04-16,South,B-,16,18,Low
2024-04-16,South,AB+,22,10,High
2024-04-16,South,AB-,21,18,Medium
2024-04-16,South,O+,32,15,High
2024-04-16,South,O-,35,9,High
2024-04-16,East,A+,37,42,Low
2024-04-16,East,A-,16,15,Medium
2024-04-16,East,B+,14,17,Low
2024-04-16,East,B-,12,11,Medium
2024-04-16,East,AB+,30,5,High
2024-04-16,East,AB-,22,15,High
2024-04-16,East,O+,14,30,Low
2024-04-16,East,O-,6,42,Low
2024-04-16,West,A+,17,8,High
2024-04-16,West,A-,8,27,Low
2024-04-16,West,B+,31,36,Low
2024-04-16,West,B-,24,43,Low
2024-04-16,West,AB+,19,17,Medium
2024-04-16,West,AB-,26,30,Low
2024-04-16,West,O+,35,6,High
2024-04-16,West,O-,37,30,Medium
2024-04-16,Central,A+,8,22,Low
2024-04-16,Central,A-,12,20,Low
2024-04-16,Central,B+,28,20,Medium
2024-04-16,Central,B-,27,29,Low
2024-04-16,Central,AB+,20,23,Low
2024-04-16,Central,AB-,8,14,Low
2024-04-16,Central,O+,7,3,High
2024-04-16,Central,O-,8,45,Low
2024-04-17,North,A+,25,16,High
2024-04-17,North,A-,23,33,Low
2024-04-17,North,B+,22,41,Low
2024-04-17,North,B-,11,30,Low
2024-04-17,North,AB+,16,19,Low
2024-04-17,North,AB-,36,26,Medium
2024-04-17,North,O+,26,22,Medium
2024-04-17,North,O-,12,9,Medium
2024-04-17,South,A+,5,38,Low
2024-04-17,South,A-,13,24,Low
2024-04-17,South,B+,28,26,Medium
2024-04-17,South,B-,38,41,Low
2024-04-17,South,AB+,28,18,High
2024-04-17,South,AB-,22,16,Medium
2024-04-17,South,O+,29,8,High
2024-04-17,South,O-,11,11,Low
2024-04-17,East,A+,12,5,High
2024-04-17,East,A-,17,15,Medium
2024-04-17,East,B+,33,9,High
2024-04-17,East,B-,9,37,Low
2024-04-17,East,AB+,26,22,Medium
2024-04-17,East,AB-,35,15,High
2024-04-17,East,O+,39,12,High
2024-04-17,East,O-,7,11,Low
2024-04-17,West,A+,17,29,Low
2024-04-17,West,A-,40,19,High
2024-04-17,West,B+,40,25,High
2024-04-17,West,B-,28,31,Low
2024-04-17,West,AB+,12,30,Low
2024-04-17,West,AB-,9,33,Low
2024-04-17,West,O+,31,36,Low
2024-04-17,West,O-,37,4,High
2024-04-17,Central,A+,15,41,Low
2024-04-17,Central,A-,22,11,High
2024-04-17,Central,B+,23,5,High
2024-04-17,Central,B-,8,15,Low
2024-04-17,Central,AB+,30,34,Low
2024-04-17,Central,AB-,39,35,Medium
2024-04-17,Central,O+,9,13,Low
2024-04-17,Central,O-,33,35,Low
2024-04-18,North,A+,29,38,Low
2024-04-18,North,A-,29,28,Medium
2024-04-18,North,B+,22,16,Medium
2024-04-18,North,B-,16,3,High
2024-04-18,North,AB+,15,39,Low
2024-04-18,North,AB-,18,40,Low
2024-04-18,North,O+,5,35,Low
2024-04-18,North,O-,34,35,Low
2024-04-18,South,A+,38,19,High
2024-04-18,South,A-,24,17,Medium
2024-04-18,South,B+,23,20,Medium
2024-04-18,South,B-,40,10,High
2024-04-18,South,AB+,15,17,Low
2024-04-18,South,AB-,7,37,Low
2024-04-18,South,O+,20,21,Low
2024-04-18,South,O-,7,43,Low
2024-04-18,East,A+,14,20,Low
2024-04-18,East,A-,13,20,Low
2024-04-18,East,B+,8,44,Low
2024-04-18,East,B-,20,16,Medium
2024-04-18,East,AB+,39,10,High
2024-04-18,East,AB-,5,44,Low
2024-04-18,East,O+,27,43,Low
2024-04-18,East,O-,28,23,Medium
2024-04-18,West,A+,10,38,Low
2024-04-18,West,A-,21,11,High
2024-04-18,West,B+,31,42,Low
2024-04-18,West,B-,23,23,Low
2024-04-18,West,AB+,8,43,Low
2024-04-18,West,AB-,5,25,Low
2024-04-18,West,O+,19,20,Low
2024-04-18,West,O-,16,19,Low
2024-04-18,Central,A+,6,37,Low
2024-04-18,Central,A-,11,27,Low
2024-04-18,Central,B+,21,43,Low
2024-04-18,Central,B-,40,16,High
2024-04-18,Central,AB+,33,17,High
2024-04-18,Central,AB-,25,20,Medium
2024-04-18,Central,O+,18,40,Low
2024-04-18,Central,O-,30,12,High
2024-04-19,North,A+,33,17,High
2024-04-19,North,A-,32,26,Medium
2024-04-19,North,B+,14,33,Low
2024-04-19,North,B-,10,34,Low
2024-04-19,North,AB+,16,32,Low
2024-04-19,North,AB-,16,14,Medium
2024-04-19,North,O+,17,39,Low
2024-04-19,North,O-,36,14,High
2024-04-19,South,A+,23,4,High
2024-04-19,South,A-,24,13,High
2024-04-19,South,B+,16,28,Low
2024-04-19,South,B-,17,7,High
2024-04-19,South,AB+,14,7,High
2024-04-19,South,AB-,32,18,High
2024-04-19,South,O+,34,44,Low
2024-04-19,South,O-,30,9,High
2024-04-19,East,A+,38,11,High
2024-04-19,East,A-,5,41,Low
2024-04-19,East,B+,11,27,Low
2024-04-19,East,B-,29,4,High
2024-04-19,East,AB+,12,3,High
2024-04-19,East,AB-,7,11,Low
2024-04-19,East,O+,20,8,High
2024-04-19,East,O-,22,12,High
2024-04-19,West,A+,5,3,High
2024-04-19,West,A-,11,37,Low
2024-04-19,West,B+,26,8,High
2024-04-19,West,B-,17,11,High
2024-04-19,West,AB+,35,39,Low
2024-04-19,West,AB-,33,13,High
2024-04-19,West,O+,24,24,Low
2024-04-19,West,O-,35,12,High
2024-04-19,Central,A+,20,6,High
2024-04-19,Central,A-,39,20,High
2024-04-19,Central,B+,39,10,High
2024-04-19,Central,B-,6,5,Medium
2024-04-19,Central,AB+,11,37,Low
2024-04-19,Central,AB-,23,9,High
2024-04-19,Central,O+,37,29,Medium
2024-04-19,Central,O-,14,3,High
2024-04-20,North,A+,19,4,High
2024-04-20,North,A-,19,30,Low
2024-04-20,North,B+,29,12,High
2024-04-20,North,B-,27,44,Low
2024-04-20,North,AB+,23,17,Medium
2024-04-20,North,AB-,29,10,High
2024-04-20,North,O+,36,13,High
2024-04-20,North,O-,12,17,Low
2024-04-20,South,A+,11,21,Low
2024-04-20,South,A-,27,7,High
2024-04-20,South,B+,26,10,High
2024-04-20,South,B-,28,8,High
2024-04-20,South,AB+,7,41,Low
2024-04-20,South,AB-,14,14,Low
2024-04-20,South,O+,32,36,Low
2024-04-20,South,O-,26,41,Low
2024-04-20,East,A+,16,30,Low
2024-04-20,East,A-,14,45,Low
2024-04-20,East,B+,24,42,Low
2024-04-20,East,B-,23,25,Low
2024-04-20,East,AB+,11,20,Low
2024-04-20,East,AB-,36,45,Low
2024-04-20,East,O+,28,19,High
2024-04-20,East,O-,9,3,High
2024-04-20,West,A+,14,44,Low
2024-04-20,West,A-,14,23,Low
2024-04-20,West,B+,14,27,Low
2024-04-20,West,B-,33,33,Low
2024-04-20,West,AB+,9,10,Low
2024-04-20,West,AB-,32,20,High
2024-04-20,West,O+,14,8,High
2024-04-20,West,O-,25,11,High
2024-04-20,Central,A+,16,27,Low
2024-04-20,Central,A-,27,23,Medium
2024-04-20,Central,B+,36,30,Medium
2024-04-20,Central,B-,35,29,Medium
2024-04-20,Central,AB+,26,11,High
2024-04-20,Central,AB-,20,27,Low
2024-04-20,Central,O+,31,38,Low
2024-04-20,Central,O-,36,37,Low
2024-04-21,North,A+,39,34,Medium
2024-04-21,North,A-,39,37,Medium
2024-04-21,North,B+,19,27,Low
2024-04-21,North,B-,10,40,Low
2024-04-21,North,AB+,31,36,Low
2024-04-21,North,AB-,19,8,High
2024-04-21,North,O+,20,26,Low
2024-04-21,North,O-,5,16,Low
2024-04-21,South,A+,6,26,Low
2024-04-21,South,A-,40,33,Medium
2024-04-21,South,B+,13,10,Medium
2024-04-21,South,B-,8,25,Low
2024-04-21,South,AB+,28,11,High
2024-04-21,South,AB-,23,32,Low
2024-04-21,South,O+,14,38,Low
2024-04-21,South,O-,31,18,High
2024-04-21,East,A+,18,17,Medium
2024-04-21,East,A-,8,11,Low
2024-04-21,East,B+,12,12,Low
2024-04-21,East,B-,29,4,High
2024-04-21,East,AB+,32,26,Medium
2024-04-21,East,AB-,8,9,Low
2024-04-21,East,O+,9,33,Low
2024-04-21,East,O-,15,4,High
2024-04-21,West,A+,14,26,Low
2024-04-21,West,A-,14,8,High
2024-04-21,West,B+,20,7,High
2024-04-21,West,B-,5,39,Low
2024-04-21,West,AB+,31,12,High
2024-04-21,West,AB-,16,33,Low
2024-04-21,West,O+,13,36,Low
2024-04-21,West,O-,24,33,Low
2024-04-21,Central,A+,31,24,Medium
2024-04-21,Central,A-,33,44,Low
2024-04-21,Central,B+,5,21,Low
2024-04-21,Central,B-,12,12,Low
2024-04-21,Central,AB+,8,44,Low
2024-04-21,Central,AB-,7,41,Low
2024-04-21,Central,O+,16,35,Low
2024-04-21,Central,O-,15,3,High
2024-04-22,North,A+,30,30,Low
2024-04-22,North,A-,34,38,Low
2024-04-22,North,B+,21,39,Low
2024-04-22,North,B-,37,22,High
2024-04-22,North,AB+,19,30,Low
2024-04-22,North,AB-,15,20,Low
2024-04-22,North,O+,10,36,Low
2024-04-22,North,O-,29,11,High
2024-04-22,South,A+,18,28,Low
2024-04-22,South,A-,8,17,Low
2024-04-22,South,B+,30,14,High
2024-04-22,South,B-,40,41,Low
2024-04-22,South,AB+,9,32,Low
2024-04-22,South,AB-,35,23,High
2024-04-22,South,O+,30,27,Medium
2024-04-22,South,O-,15,6,High
2024-04-22,East,A+,28,44,Low
2024-04-22,East,A-,32,15,High
2024-04-22,East,B+,22,9,High
2024-04-22,East,B-,11,7,High
2024-04-22,East,AB+,28,41,Low
2024-04-22,East,AB-,26,4,High
2024-04-22,East,O+,20,21,Low
2024-04-22,East,O-,15,37,Low
2024-04-22,West,A+,11,7,High
